BOOGIE-WOOGIE,Thing
BOLIVIA AND PERU,On the Map
EGG YOLK,Thing
BRIEF CHAT,Thing
DAVENPORT IOWA,On the Map
VERBAL EXCHANGE,Thing
OFFICE PRODUCTS,Things
A TEACUP,Thing
PRIORITY,Thing
THOROUGH OVERHAUL,Thing
FIXING A LEAK,What Are You Doing?
SUPPORTIVE COLLEAGUE,Person
ALLIGATOR,Thing
PAVING THE WAY,Phrase
DO NOT DISTURB,Phrase
ICING,Food & Drink
PLUSH BATHROBE,What Are You Wearing?
BRIDGE MIX,Thing
WACKY NEIGHBOR,Person
HOUSING DEVELOPMENT,Place
NEIGHBOR,Person
CHECK YOUR INBOX,Phrase
HUMBLY YOURS,Phrase
BAKING A POUND CAKE,What Are You Doing?
GLOSSARY,Thing
EMBARKING ON A NEW CHAPTER,What Are You Doing?
HOT PROSPECT,Thing
PRIVATE BUNGALOW,Place
OXFORD SHIRT,Thing
HOT BATH,Thing
KING CRAB,Thing
THE GLOVES ARE OFF,Phrase
INVOICE,Thing
A THING OF BEAUTY,Phrase
AMONG FAMILY,Phrase
RAILROAD TRACKS,Things
CALLING CARD,Thing
NO SUCH LUCK,Phrase
CHOWDER,Food & Drink
BAFFLING DECISION,Thing
BROWNIE MIX,Around the House
LAUGH IT OFF,Phrase
HUMOR,Thing
FLASH OF GENIUS,Phrase
PLAID BLAZER,What Are You Wearing?
WHARF,Place
HAPPY FACE,Thing
JUST JOKING,Phrase
POISED AND READY,Phrase
JAYBIRD,Living Thing
CAUGHT A GLIMPSE,Phrase
CLOGGED UP,Phrase
HUMAN BEHAVIOR,Thing
VACATIONING ABROAD,What Are You Doing?
HIGHER AND HIGHER,Phrase
JOYSTICK,Thing
VARSITY COACH,Person
I JUMPED FOR JOY,Phrase
I AM BAFFLED,Phrase
OVERCOMING MY FEARS,What Are You Doing?
WICKED QUEEN,Character
PLAYING IN OVERTIME,Fun & Games
KIND FACE,Thing
BOUTIQUE,Place
PUEBLO,On the Map
HINDSIGHT,Thing
AVIATOR,Person
VISUAL IMAGE,Thing
PABLO PICASSO,Person
CUT AND DRIED,Phrase
PUSH-UPS,Things
VALVE,Thing
NEW VACUUM BAGS,Around the House
MONTHLY BUDGET,Thing
JELLY BEANS,Things
I GOT PAID,Phrase
FOCUSING ON MY JOB,What Are You Doing?
RHINESTONE,Thing
COLORING BOOK,Thing
MAYOR,Occupation
TWINKIES,Things
YAMS,Things
MAJOR OBJECTIVE,Thing
A FAMILY VISIT,Event
VIPER,Living Thing
NOVICE,Person
WE PULLED IT OFF,Phrase
WIPER FLUID,Thing
GOURMET,Person
BOYHOOD HOME,Place
HEAR US OUT,Phrase
COAL MINE,Place
FAMILY TRIP,Event
BOWL OF APPLES,Food & Drink
GORGEOUS BANQUET,Thing
AN EPIC QUEST,Event
SOUTHERN-FRIED CHICKEN,Thing
CHIPMUNK,Thing
VALIANT EFFORT,Thing
LUCKY NUMBER,Thing
FUSSY BABY,Person
BOX TOPS,Things
PAJAMAS,Things
GOLF FOURSOME,People
HUGE OVATION,Event
A POWERFUL JOLT,Thing
WAITING IT OUT,What Are You Doing?
PAINTING A VIVID PICTURE,What Are You Doing?
LONDON FOG,Thing
ECHO,Thing
PLEASE QUIT GOOFING AROUND,Phrase
PAIR OF HEADPHONES,Around the House
MAYBE SOMEDAY,Phrase
WAX FIGURE,Thing
KAYAKER,Person
PURE GENIUS,Thing
I OWE YOU A FAVOR,Phrase
AVID OUTDOORSMAN,Person
MUSICAL CHAIRS,Thing
CREAM,Thing
DON'T MAKE WAVES,Phrase
PUBLIC OPINION,Thing
A PACKAGE IN YOUR MAILBOX,Thing
IT'S BAFFLING,Phrase
TAHITI,On the Map
A BOWL OF SPICY GUMBO,Food & Drink
HAWAIIAN CUISINE,Food & Drink
BAGGIES,Things
TURNPIKE EXIT,Place
HANDS OFF,Phrase
BEYOND WORDS,Phrase
JAMES BOND VILLAINS,Characters
ZUCCHINI,Thing
COME WHAT MAY,Phrase
GOOD POINT,Phrase
NEWBORN PUPPY,Living Thing
FALL FOLIAGE,Thing
OVERSIZED WATCH,Thing
VERY AMBITIOUS,Phrase
HUDDLE,Event
GOLF CAP,Thing
GOPHERS AND GROUNDHOGS,Living Things
THICK HAZE,Thing
BRIEF LAYOVER,Thing
VOODOO,Thing
GIANT CYCLOPS,Character
A FEW LAUGHS,Things
A HUGE CROWD,People
CHOCOLATE,Thing
YEARBOOK,Thing
FINAL SPIN,Event
WAITING FOR A PACKAGE,What Are You Doing?
SPORTS FANS,People
NIFTY,Slang
DOOR HINGE,Around the House
CHATTERBOX,Person
A LUCKY BREAK,Event
BONGO DRUMS,Things
PAYCHECK,Thing
PHONE JACK,Around the House
AMBITIOUS PLAN,Thing
AUDITIONING,Show Biz
PLUMBING,Thing
IMPROVING OUR CHANCES,What Are You Doing?
BOGGED DOWN,Phrase
WEDDING VOWS,Things
LIQUID SOAP,Thing
KIDDING AROUND,What Are You Doing?
BATHROBE,Thing
TOASTMASTER,Person
TOUGH ACT TO FOLLOW,Phrase
MAKE WAY,Phrase
OBTAINING MY GOALS,What Are You Doing?
FAIR ENOUGH,Phrase
WORK GLOVES,What Are You Wearing?
DOG'S PAWS,Things
SIAMESE TWINS,People
WHAT A MOUTHFUL,Phrase
DRAWBRIDGE,Thing
I SMELL A RAT,Phrase
VIVID MEMORY,Thing
HORSEPLAY,Phrase
WORLDS APART,Phrase
BRAVE MEN,People
BY NIGHTFALL,Phrase
OLD IRONSIDES,Nickname
CASHEW MILK,Food & Drink
SOCCER BALL,Thing
OCTAVE,Thing
TAPERING OFF,Phrase
BIKE RACK,Thing
POTPOURRI,Around the House
BROADWAY,Place
YUMMY BUFFET,Thing
PROFOUND IMPACT,Thing
POSITIVE VIBE,Thing
HAILING A TAXI,Event
POCKET DIARY,Thing
HAM IT UP,Phrase
WOMAN,Person
FILM FOOTAGE,Thing
UPBEAT OUTLOOK,Thing
CRACKPOT,Person
A WINK AND A NOD,Things
ICONIC GAME,Thing
OLD WICKER CHAIR,Around the House
THE LIBERTY BELL,Thing
HAPPY TO HELP,Phrase
WORKAHOLIC,Person
FLEXIBLE SCHEDULE,Thing
BASKETBALL TEAM,People
THAT WORKS,Phrase
FUEL GAUGE,Thing
LUXURY SEDAN,Thing
AUDITION,Event
ROOF,Thing
FIG LEAF,Thing
POPULAR EXHIBITS,Things
DEEP SIGH,Thing
EMBARKING ON A PROJECT,What Are You Doing?
TO AND FRO,Phrase
HOCKEY MOMS,People
QUART OF JUICE,Food & Drink
JOY OF COOKING,Best Seller
APPROVAL,Thing
KHAKI UNIFORM,Thing
TOUCH BASE,Phrase
UPBEAT PERSONALITY,Thing
I'M BUSHED,Phrase
AIRTIGHT,Phrase
HIGH POINT,Thing
WEEKEND,Thing
RISE AND SHINE,Phrase
A PUZZLE,Thing
SWISS STEAK,Thing
PAY PHONE,Thing
PLUSH TOY,Thing
SHAVING KIT,Thing
FAMILY BUDGET,Thing
RIPE AVOCADO,Food & Drink
HALF-BAKED,Phrase
WHAT A HODGEPODGE,Phrase
HUGS ALL AROUND,Phrase
MORK FROM ORK,Classic TV
POLAR BEAR,Thing
OVERTIME VICTORY,Fun & Games
REMAIN CALM,Phrase
MARQUEE,Thing
TOKYO,On the Map
DON'T BUDGE,Phrase
BY A WIDE MARGIN,Phrase
LIGHT CRISPY WAFFLE,Food & Drink
GLIMMER OF HOPE,Thing
HONEST WORK,Thing
AKRON OHIO,On the Map
GET A GRIP,Phrase
FUJI APPLE,Food & Drink
WORDS OF WISDOM,Phrase
WAIKIKI BEACH,On the Map
AUDITIONING FOR A PLAY,Show Biz
HEAVY PACKAGE,Thing
FORKLIFT,Thing
HOWLING LIKE A WOLF,What Are You Doing?
SMOOTH MOVE,Thing
GULF,Place
DICED AVOCADO,Food & Drink
ROYAL FLUSH,Fun & Games
MY FAVORITE HANDBAG,Thing
OFFERING ADVICE,What Are You Doing?
OPRAH WINFREY,Proper Name
POLICE CAR,Thing
CAMPAIGN MANAGER,Occupation
PART-TIME JOB,Thing
BOWL OF GOULASH,Food & Drink
THEY FOUND THE WAY,Phrase
YOU HAVE A CHOICE,Phrase
PINK DAFFODILS,Living Things
FLIP THE SWITCH,Phrase
FOOD FOR THOUGHT,Phrase
HIGHLY GIFTED CHILD,Person
PIECE OF MIND,Phrase
HUGE YACHT,Thing
I LOVE LUCY,Title
SAFETY VALVE,Thing
IN HOT PURSUIT,Phrase
CIRCUS OF THE STARS,Title
HIGH TIDE,Event
IDENTICAL TWINS,People
CYBILL,Title
HOLLYWOOD GOSSIP,Show Biz
VERY HANDY GUY,Person
WALK ON BY,Phrase
BABOON,Thing
JACK BE QUICK,Quotation
WE SHOULD JOIN FORCES,Phrase
DEAD HEAT,Phrase
FORGING AHEAD,Phrase
SIDEWALK HOPSCOTCH,Fun & Games
SO MUCH HYPE,Phrase
WAY TO GO,Phrase
BINGO NIGHT,Event
BULLFROG,Living Thing
LOADS OF FUN,Phrase
HUGE JACKPOT,Thing
BASIC REQUIREMENTS,Things
HEAVY PARKA,What Are You Wearing?
WHEELER-DEALER,Person
WAVY OCEAN,Place
VICTORIOUS BOXER,Person
DUMBWAITER,Thing
BATH FAUCET,Thing
FUNKY MUSIC,Thing
DUNGEON,Place
GIANT IGUANA,Living Thing
OPTICIAN,Occupation
BISCUITS AND HONEY,Things
CHOPPED FIREWOOD,Thing
MOVING FORWARD,Phrase
MOVIE NIGHT,Event
UNSUNG HERO,Person
BEAUTIFUL MEADOW,Place
A HAPPY FACE,Thing
GUIDEBOOK,Thing
FOAMY CAPPUCCINO,Food & Drink
BREAD KNIFE,Around the House
FARAWAY GALAXY,Place
BOLD IDEA,Thing
IN DISGUISE,Phrase
A BIRDBATH,Thing
TRIVIA BUFF,Person
BEEHIVE,Thing
WAX FRUIT,Thing
THE LIMBO,What Are You Doing?
A BLAZE OF GLORY,Phrase
FRAME SHOP,Place
QUAINT VILLAGE,Place
,
KING-SIZE BED,Thing
JOG MY MEMORY,Phrase
FABULOUS BARGAIN,Thing
HANDSHAKE,Thing
VIDEO BLOG,Thing
I BOUGHT A VOWEL,Phrase
LEOPARD,Thing
DAYLIGHT,Thing
PEP TALK,Event
STICK OF GUM,Thing
DOWN HOME,Phrase
VIVID IMAGE,Thing
SPACE JAM,Title
ROLODEX,Thing
TRADING PLACES,Event
TRICK PLAY,Thing
CREATIVE VISIONARY,Person
FLEXING BOTH BICEPS,What Are You Doing?
OUT OF TOWN,Phrase
THREE-PIECE SUIT,Thing
NIFTY IDEA,Thing
BIRDBATH,Thing
JUMP IN THE BACK,Phrase
ROWBOAT,Thing
THAI FOOD,Thing
BOOK PAGES,Things
HOPPING MAD,Phrase
JOKE AROUND,Phrase
FOR HIRE,Phrase
WHAT A CUTE OUTFIT,Phrase
ZOO,Place
BEAUTY PRODUCTS,Around the House
GURU,Person
MEGABYTE,Thing
YOGA POSE,Thing
PAIR OF GOGGLES,Thing
MY HOME GYM,Place
FROZEN ICE PACK,Thing
OFFICE POLICY,Thing
YOUNG PUP,Living Thing
POWER COUPLE,People
VINCENT VAN GOGH,Person
BIKE ROUTE,Thing
UNUSUAL HOBBY,Thing
DAYLIGHT HOURS,Things
MORAL VICTORY,Phrase
JUMBO JET,Thing
A PROVEN FACT,Thing
DOUBLE TAKE,Thing
THE BIG BOSS,Person
HAIRPIN TURN,Thing
PIZZA OVEN,Thing
HOUSEWORK,Thing
LOGIC PUZZLE,Fun & Games
COUNT ON ME,Phrase
PUCKER UP,Phrase
PIGGY BANK,Around the House
CROWN,Thing
DRAG RACE,Event
GUYS AND DOLLS,Title
I WONDER WHY,Phrase
LOOK AWAY,Phrase
MICROWAVE EGG POACHER,In the Kitchen
WAREHOUSE,Place
CHOSEN FEW,People
YUMMY FIGS AND OLIVES,Food & Drink
THE SKIPPER,Person
OBVIOUS FACT,Thing
PICK AND CHOOSE,Phrase
VACATION,Event
FISHHOOK,Thing
CROWDED WHARF,Place
AGE-OLD RIVALRY,Thing
PATIO CUSHIONS,Around the House
PIZZA PARTY,Event
YOUTH OF TODAY,People
WINGS,Title
COAT OF VARNISH,Thing
SKIP AHEAD,Phrase
GOOSE BUMPS,Things
CHOP SUEY,Thing
DON'T FIDGET,Phrase
JOCKEYING FOR POSITION,What Are You Doing?
MAGICAL VOYAGE,Event
STAY TUNED,Phrase
BROWN CORDUROY,What Are You Wearing?
ADJECTIVE,Thing
BABY KOALAS,Living Things
BIKE TOUR,Event
MAKEUP BRUSH,Around the House
FILL THE VOID,Phrase
ORIGINAL OWNER,Person
MEDICINE,Thing
CLUB SODA,Thing
INFOMERCIAL,Thing
WEALTHY WOMAN,Person
YOUNG UPSTART,Person
WAFFLING,What Are You Doing?
I DOZED OFF,Phrase
MUTUAL FUND,Thing
HOLD OUT HOPE,Phrase
MIAMI BEACH FLORIDA,Place
GIGABYTE,Thing
LIGHTWEIGHT HOODIE,What Are You Wearing?
DISPLAY,Thing
BUG ZAPPER,Thing
IN THE DUGOUT,Place
SUNLIGHT,Thing
CHOIRBOYS,People
HAWKS AND DOVES,Living Things
I WAS PROUD,Phrase
PICNICKERS,People
IN A FEW HOURS,Phrase
VEGGIE WRAP,Food & Drink
I'M BOWING OUT,Phrase
OCTOPUS,Thing
HUGE WINDFALL,Thing
WIDE LOAD,Phrase
WHAT AN AMAZING DAY,Phrase
EMBARK ON A VOYAGE,Phrase
FIRST PRIZE,Thing
HIGH VOLTAGE,Phrase
NO BIG DEAL,Phrase
CUTIE PIE,Slang
WITHOUT A FLAW,Phrase
PAYING MY DUES,Phrase
SWIFT JACKRABBIT,Living Thing
STEAM BATH,Thing
PAGER,Thing
PERKS OF THE JOB,Things
POWERFUL IMAGE,Thing
PARASAIL,Thing
PURE GOLD,Thing
FROZEN BAGELS,Food & Drink
A VISOR,Thing
BRIDEGROOM,Person
JUMPSUIT,Thing
ORANGE GROVE,Place
RADIO,Thing
DIALOGUE,Thing
A JOY RIDE,Event
PUFFY CARDIGAN,What Are You Wearing?
A BRISK JOG,Fun & Games
BANQUET ROOM,Place
QUITE A FEW,Phrase
LIGHT-HEADED,Phrase
JOINING A BAND,What Are You Doing?
BASED ON AVAILABILITY,Phrase
MIXING BOWLS WITH LIDS,In the Kitchen
MOUTHGUARD,Thing
TONIGHT'S THE NIGHT,Phrase
WAITING FOR HOURS,Phrase
BUS TOKEN,Thing
FLIP-FLOPS,Around the House
FORMAL GALA,Event
MAIN OFFICE,Place
OFFICIAL BIOGRAPHER,Person
WAXING THE CAR,What Are You Doing?
HAPPY CHILDHOOD,Thing
HALIBUT,Living Thing
CLIQUE,People
HOT PROPERTY,Thing
VOICE OF EXPERIENCE,Phrase
GARNISH,Thing
PACKING OUR BAGS,What Are You Doing?
HOCKEY FANS,People
HUDDLE UP,Phrase
GIVE ME A HINT,Phrase
FROG,Thing
SPEAKING FRANKLY,What Are You Doing?
GET BACK TO BASICS,Phrase
KANGAROO,Thing
CHARIOTS OF FIRE,Title
POLKA DOTS,Phrase
I'M BEHIND YOU,Phrase
COWBOY HAT,Thing
WE BEGAN A PROJECT,Phrase
GAME OF CROQUET,Event
I'M SO HAPPY,Phrase
SCRUB BRUSH,Around the House
MAYBE I WILL,Phrase
FIXING BRUNCH,What Are You Doing?
THE OBJECT OF THE GAME,Phrase
FUZZY BEARD,Thing
ADORABLE GUINEA PIG,Living Thing
SHIPYARD,Place
YOU DON'T SAY,Phrase
PACKAGE DEAL,Thing
OUTFOXING THE COMPETITION,What Are You Doing?
FOCUS ON THE JOB,Phrase
LIGHT AND BUBBLY,Phrase
PITCHFORK,Thing
POLE VAULT,Event
A WHIFF OF PERFUME,Phrase
I'M KEYED UP,Phrase
GIFT,Thing
HISTORIAN,Person
CHOKED UP,Phrase
WAITING FOR MY OPPORTUNITY,What Are You Doing?
THIGHBONE,Thing
QUILTING,What Are You Doing?
GOOFING AROUND,What Are You Doing?
DON'T BRAG,Phrase
BASKET WEAVING,Event
PINK ORCHID,Living Thing
I GOT MY WISH,Phrase
HIP CROWD,People
AVOCADO APPETIZER,Food & Drink
ALL GROWN-UP,Phrase
COMPOSER,Occupation
WITTY JOKE,Thing
OUT OF POCKET,Phrase
TOBOGGAN,Thing
LADYBUG,Living Thing
TOYING WITH THE IDEA,Phrase
WARMING UP THE OVEN,What Are You Doing?
HIT IT BIG,Phrase
QUITE A JOLT,Phrase
FLEXIBLE HOURS,Things
BODY LANGUAGE,Thing
BITE YOUR TONGUE,Phrase
JOKES,Things
PLAID KILT,Thing
SITTING PRETTY,Phrase
TACOS,Things
OPEN YOUR EYES,Phrase
DEPUTY SHERIFF,Occupation
MEMORABILIA,Things
BRIEF PAUSE,Thing
FINDING MY GROOVE,What Are You Doing?
A DIFFICULT UPHILL HIKE,Thing
IN ACCORD,Phrase
WE THINK ALIKE,Phrase
BEAU BRIDGES,Person
OF EQUAL VALUE,Phrase
YOUNG ADULT,Person
DURING THE BREAK,Phrase
IVY LEAGUE,Phrase
YOUNG HIP CROWD,People
MAGAZINE,Thing
HONEY,Thing
BAGGAGE,Thing
KEEP IT BRIEF,Phrase
TOUR GUIDE,Occupation
SHORT PAUSE,Thing
LOW IN FAT,Phrase
DOOR PRIZE,Thing
WHAT A BARGAIN,Phrase
BANK OF AMERICA,Thing
PSYCHO,Title
NEWLYWED COUPLE,People
AN OBVIOUS EXAMPLE,Thing
FICTION,Thing
WAR HERO,Person
SOLID ALIBI,Thing
WINE BAR,Place
SOUP MUG,Thing
BUBBLING WITH EXCITEMENT,What Are You Doing?
READY AIM FIRE,Phrase
MOUNTAIN BIKER,Person
ANATOMY,Thing
BRIEF OVERVIEW,Thing
BOOMERANG,Thing
THE GOLDEN BOY,Person
PLAYING GOLF,Fun & Games
ADULTS,People
FOOTSTOOL,Thing
BLIND LUCK,Phrase
THE LONG JUMP,Event
CUTE JACKRABBIT,Living Thing
COLOR,Thing
I WISH YOU WOULD,Phrase
A BUNCH OF KIDS,People
BIRDHOUSE,Place
BIBLE,Thing
AMAZING KID,Person
PACKING A SNACK,What Are You Doing?
BOYS,People
COZY PAJAMAS,Things
MOTION PICTURE,Thing
I'M HUNGRY,Phrase
GOING DUTCH,Phrase
HAPPY ENDING,Phrase
BUZZING SOUND,Thing
ORGANIC YOGURT,Food & Drink
A HEAVY OVERCOAT,What Are You Wearing?
HIGH SCHOOL DIPLOMA,Thing
EMPTY HAYLOFT,Place
FLEA,Thing
PAID INVOICE,Thing
HE WAS BAMBOOZLED,Phrase
FILL IN THE GAPS,Phrase
QUIET DOWN,Phrase
FULL COOKIE JAR,Thing
FAWNS,Living Things
JOGGING IN PLACE,What Are You Doing?
YUMMY BROWNIES,Food & Drink
MAKE IT A HABIT,Phrase
BINGO,Title
JUGGLER,Person
GIRAFFE,Thing
WORKING THE ROOM,What Are You Doing?
GOLDEN BOY,Person
CLIFF-HANGER,Thing
LIGHTWEIGHT BLAZER,What Are You Wearing?
HAPPY TO HEAR THAT,Phrase
WHITE HONEYSUCKLE,Living Thing
WALK OF FAME,Place
BISCUIT,Thing
BOLD MOVE,Thing
WISH ME LUCK,Phrase
BUGLE,Thing
FAR FROM AVERAGE,Phrase
PARAMEDIC,Occupation
WATCHBAND,Thing
MIXING PAINT,What Are You Doing?
OF HIGH VALUE,Phrase
WORM,Thing
BOWS AND RIBBONS,Things
JUICE BAR,Place
COCKATOO,Thing
JAZZ BAND,People
YOU ALMOST HAD IT,Phrase
PLAYING HOPSCOTCH,Fun & Games
WORTHY CAUSE,Thing
KHAKI PANTS,Things
GOOD GRIEF,Phrase
BUCKLE,Thing
SKUNK,Living Thing
BACK IN A JIFFY,Phrase
BABY FOXES,Living Things
HAMBURG,On the Map
QUIET COVE,Place
PROBABILITY,Thing
EXPERT IN THE FIELD,Person
ADORABLE PUPPIES,Living Things
INGENIOUS DEVICE,Thing
SCRAMBLED EGGS,Things
ROOFTOP,Place
A LOVELY BOUQUET,Thing
ROBIN,Thing
BACKUP PLAN,Thing
SOME FOOD FOR THOUGHT,Phrase
POTBELLY STOVE,Thing
COOKIE JAR,Thing
QUICK AS A WINK,Phrase
COAT POCKET,Thing
UTOPIA,Fictional Place
A VIVID PHOTO,Thing
BEAR HUG,Thing
AIR FORCE,People
TAKING PICTURES,What Are You Doing?
MAJOR UPGRADE,Thing
HOUSE PARTY,Event
EXACT QUOTE,Thing
ENJOY THE SHOW,Phrase
A SIGN FROM ABOVE,Phrase
BATHTUB,Thing
BINGO PARLOR,Place
PRIZEFIGHT,Event
COUNTY FAIR,Event
JUNE JULY AND AUGUST,Things
HARP,Thing
SHORT CIRCUIT,Thing
WILD PITCH,Thing
PUDGY CHEEKS,Things
COURT BAILIFF,Occupation
JOB PROMOTION,Event
BUNDLING UP,What Are You Doing?
GOLF GAME,Event
BEER BARREL POLKA,Title
GOING BANANAS,Phrase
HODGEPODGE,Rhyme Time
AUTO RACING,Event
BUYING A WHOLE BUNCH,What Are You Doing?
KEEPING BUSY,Phrase
BUSY WITH HOUSEWORK,Phrase
WINDOW FRAME,Thing
POSITIVE ATMOSPHERE,Thing
BIGFOOT,Thing
PLAYWRIGHT,Person
FULL-FLAVORED,Phrase
DENVER COLORADO,Place
GO FIGURE,Phrase
WE HEARD YOU,Phrase
SHOPPER,Person
LONG OVERDUE,Phrase
PORCUPINE,Thing
CHERRY PIE,Thing
BLUE JAY,Thing
A QUART OF JUICE,Food & Drink
DABBLING IN MUSIC,What Are You Doing?
THEY DO FABULOUS WORK,Phrase
HAND MIXER,In the Kitchen
HUBCAPS,Things
ZUCCHINI MUFFIN,Food & Drink
SHIRTTAIL,Thing
TWO-PART FINALE,Thing
FAR-SIGHTED,Phrase
GALA AFFAIR,Event
LAVISH GALA,Event
BILLINGS MONTANA,Place
FIX IT,Phrase
WICKER CHAIR,Thing
JOINING HANDS,Phrase
INFORMATION OVERLOAD,Phrase
BOUGHT AND PAID FOR,Phrase
THE GOLDEN RULE,Thing
PEACOCK,Living Thing
COOKIES,Things
I'M JUST TOO BUSY,Phrase
UNITED AIRLINES,Thing
PIZZA JOINT,Place
HUNGRY JACKAL,Living Thing
BACKPACKER,Person
CHANGE OF HEART,Phrase
CHEWING GUM,Thing
FAUCET,Thing
FOREHEAD,Thing
SEAFOOD,Thing
PUPPIES,Living Things
EDITORIAL PAGE,Thing
OLIVE KHAKIS,What Are You Wearing?
TAKE A WHIFF,Phrase
PRIZE FIGHTER,Occupation
TAKE A NEW APPROACH,Phrase
WARM MUFFINS,Food & Drink
ESKIMOS,People
ANAGRAM,Thing
LOVE POEM,Thing
QUICK DECISION,Thing
BLOOMING MARIGOLDS,Living Things
GO WITH THE FLOW,Phrase
WYOMING AND THE DAKOTAS,On the Map
BAKING DISH,In the Kitchen
RHINOCEROS,Thing
STEAMSHIP,Thing
BRICK WALL,Thing
IVORY COAST,On the Map
JUST WIN,Phrase
BEHIND SCHEDULE,Phrase
LOCKER,Place
MURKY WATER,Thing
BUILDING A HOUSE,What Are You Doing?
PARAGUAY,On the Map
MAKE A WAGER,Phrase
VOGUE,Title
JUMPING ON THE BANDWAGON,What Are You Doing?
MOVIE MAGIC,Show Biz
LOFTY GOALS,Things
BATHROBE,Around the House
NEW MUSEUM WING,Place
REUSABLE BAG,Thing
CUP OF WARM BROTH,Food & Drink
FRIENDLY WAGER,Thing
MAKING THE ROUNDS,What Are You Doing?
DELAYED REACTION,Thing
THE UPPER HAND,Phrase
A LEAP OF FAITH,Phrase
WATCHDOG,Thing
COZY BUNGALOW,Place
HILO HAWAII,On the Map
WILD ORCHID,Living Thing
BOYHOOD IDOL,Person
BOXING MATCH,Event
JUNIOR VARSITY SQUAD,People
ORDERING APPETIZERS,What Are You Doing?
CATCH PHRASE,Thing
HOT LIPS,Nickname
FROM TOP TO BOTTOM,Phrase
PRIVACY POLICY,Thing
GRACE PERIOD,Thing
HAWAIIANS,People
GULPING DOWN COFFEE,What Are You Doing?
BY DESIGN,Phrase
UPBEAT MOOD,Thing
TOWNSHIP,Place
JAZZ MUSICIAN,Person
POWER FAILURE,Event
AHEAD OF THE PACK,Phrase
HIGH GEAR,Thing
VENDOR,Person
BEIGE KHAKIS,What Are You Wearing?
MAKING A FUSS,Phrase
CRYSTAL CLEAR,Phrase
IT'S NO JOKE,Phrase
KIMONO,Thing
BIG GULP,On the Menu
MATH WHIZ,Person
FOOLPROOF PLAN,Thing
DOUBLE EXPOSURE,Thing
BUSY AIRPORT,Place
GOLF BUDDIES,People
TWO-FACED,Phrase
GUAVAS,Things
NICE AND WARM,Phrase
MIXING BOWL,Around the House
NOTIFY ME,Phrase
DIXIE CUPS,Around the House
HOUDINI,Person
WE LOVE PIZZA,Phrase
I CAUGHT A GLIMPSE,Phrase
SOLVING PUZZLES,Fun & Games
HOMEBUYERS,People
THICK QUILT,Around the House
BICYCLIST,Person
FORMAL BOW TIE,Thing
TOUGH TO KNOW,Phrase
CHOOSING THE RIGHT WORD,What Are You Doing?
A GLITZY OUTFIT,What Are You Wearing?
GARAGE,Place
ON YOUR OWN,Phrase
AVID HOCKEY FANS,People
GUMBALL,Thing
BOX LUNCH,Thing
ZOMBIE MOVIE,Show Biz
LLOYD BRIDGES,Person
GYMNASIUM,Place
SKY DIVER,Person
SECOND EFFORT,Phrase
LOBBY,Place
AWKWARD PAUSE,Thing
COUGARS IN THE WILD,Living Things
HULA,Thing
IN ABOUT AN HOUR,Phrase
BUN WARMER,In the Kitchen
MY FAVORITE OUTFIT,What Are You Wearing?
PACK OF DINGOES,Living Things
DUSTIN HOFFMAN,Person
CAT GOT YOUR TONGUE,Phrase
RIVERBANK,Place
PIANO BENCH,Thing
WHAT TO BUY,Phrase
OUT OF FAVOR,Phrase
VIDEOGRAPHER,Occupation
VISIONARY,Person
BIKE RIDER,Person
TEXTBOOK,Thing
MAJORITY OWNER,Person
BUG SPRAY,Around the House
HANDPICKED VEGGIES,Food & Drink
A BAD HAIR DAY,Event
BLESSED EVENT,Phrase
HOT WINGS,Food & Drink
NOW HIRING,Phrase
OPINIONS & ADVICE,Things
GO ASK YOUR FATHER,Phrase
BY THE QUART,Phrase
DO YOURSELF A FAVOR,Phrase
HOT COCOA MIX,Food & Drink
PROFILE,Thing
JOURNAL PAGES,Things
HUNK,Person
BOLIVIA,On the Map
PIGGY BANK,Thing
OVEN,Thing
VALIDATION,Thing
THE MASK,Title
ICEBERG,Thing
A GULF,Place
PAINTBRUSH,Thing
YOUR IMAGINATION,Thing
TOUCHY SUBJECT,Thing
MATH FORMULA,Thing
FAR-FLUNG,Phrase
SUSHI,Thing
BOY-CRAZY,Phrase
SAGEBRUSH,Thing
I'LL PROVE IT,Phrase
GOOEY TOPPING,Food & Drink
WINDOW,Thing
THE BANK,Place
IN THE FOREGROUND,Place
BOISE IDAHO,Place
WOBBLY CHAIR,Thing
AUDIO AND VIDEO,Things
BRICKS,Things
WORTH WAITING FOR,Phrase
THINK FAST,Phrase
JUST ABOVE A WHISPER,Phrase
JUMP AROUND,Phrase
TIGHTROPE WALKER,Person
AUCTION,Event
HANDY GUIDEBOOK,Thing
WAFFLE CONE,Food & Drink
UNIFORM,Thing
OFFICE JARGON,Thing
DAILY DOUBLE,Thing
ICE AGE,Thing
DAWN TO DUSK,Phrase
FORMER JOCK,Person
FISHERMAN,Person
BACK PORCH,Place
A GUST OF WIND,Thing
MAKE-BELIEVE,Phrase
CRISPY BACON,Food & Drink
THE WHOLE PACKAGE,Phrase
OUT OF BREATH,Phrase
WICHITA AND TOPEKA,On the Map
BIOGRAPHER,Occupation
FISH AND CHIPS,Things
GOLDEN OLDIES,Things
SLEIGH,Thing
BUBBLES,Things
SHOCK VALUE,Phrase
WAVING,What Are You Doing?
BUFFER ZONE,Place
FABRIC,Thing
